trial_id,config_id,k_margin,base_accuracy,steps,voting_correct,single_correct,total_samples,converged,elapsed_ms
112,k3_live,3,0,1,false,false,12,true,3454
113,k3_live,3,0,1,true,false,8,true,2076
114,k3_live,3,0,1,false,false,15,true,4088
115,k3_live,3,0,1,false,false,3,true,863
116,k3_live,3,0,1,false,false,3,true,847
117,k3_live,3,0,1,true,true,3,true,842
118,k3_live,3,0,1,false,false,7,true,1890
119,k3_live,3,0,1,false,false,3,true,818
120,k3_live,3,0,1,true,true,3,true,874
121,k3_live,3,0,1,false,false,6,true,1719
122,k3_live,3,0,1,false,false,6,true,1637
123,k3_live,3,0,1,false,false,3,true,877
124,k3_live,3,0,1,false,false,20,false,5536
125,k3_live,3,0,1,false,false,8,true,2318
126,k3_live,3,0,1,false,false,20,false,5908
127,k3_live,3,0,1,false,false,3,true,972
128,k3_live,3,0,1,false,false,3,true,865
129,k3_live,3,0,1,true,true,3,true,830
130,k3_live,3,0,1,false,false,17,true,4591
131,k3_live,3,0,1,false,false,10,true,2767
132,k3_live,3,0,1,true,true,3,true,641
133,k3_live,3,0,1,false,false,5,true,1431
134,k3_live,3,0,1,false,false,20,true,5922
135,k3_live,3,0,1,false,false,3,true,845
136,k3_live,3,0,1,false,false,20,false,5687
137,k3_live,3,0,1,false,false,9,true,2562
138,k3_live,3,0,1,false,false,13,true,3752
139,k3_live,3,0,1,false,false,3,true,855
140,k3_live,3,0,1,false,false,3,true,814
141,k3_live,3,0,1,true,true,3,true,857
142,k3_live,3,0,1,false,false,3,true,879
143,k3_live,3,0,1,false,false,6,true,1643
144,k3_live,3,0,1,true,true,3,true,806
145,k3_live,3,0,1,false,false,12,true,3304
146,k3_live,3,0,1,false,false,10,true,2875
147,k3_live,3,0,1,false,false,3,true,794
148,k3_live,3,0,1,false,false,20,false,5659
149,k3_live,3,0,1,true,false,6,true,1895
150,k3_live,3,0,1,false,false,3,true,786
151,k3_live,3,0,1,false,false,3,true,812
152,k3_live,3,0,1,false,false,3,true,783
153,k3_live,3,0,1,true,true,3,true,873
154,k3_live,3,0,1,false,false,3,true,714
155,k3_live,3,0,1,false,false,7,true,1938
156,k3_live,3,0,1,true,true,3,true,829
157,k3_live,3,0,1,false,false,3,true,892
158,k3_live,3,0,1,false,false,3,true,703
159,k3_live,3,0,1,false,false,3,true,850
160,k3_live,3,0,1,false,false,20,false,5795
161,k3_live,3,0,1,true,false,8,true,2312
162,k3_live,3,0,1,false,false,3,true,825
163,k3_live,3,0,1,false,false,3,true,782
164,k3_live,3,0,1,false,false,3,true,759
165,k3_live,3,0,1,true,true,3,true,853
166,k3_live,3,0,1,false,false,8,true,2101
167,k3_live,3,0,1,false,true,20,false,5027
168,k3_live,3,0,1,true,true,3,true,833
169,k3_live,3,0,1,false,false,5,true,1235
170,k3_live,3,0,1,false,false,8,true,2281
171,k3_live,3,0,1,false,false,3,true,780
172,k3_live,3,0,1,false,false,20,true,5281
173,k3_live,3,0,1,true,false,12,true,3230
174,k3_live,3,0,1,false,false,20,false,5479
175,k3_live,3,0,1,false,false,3,true,816
176,k3_live,3,0,1,false,false,3,true,860
177,k3_live,3,0,1,true,true,3,true,760
178,k3_live,3,0,1,false,false,3,true,783
179,k3_live,3,0,1,false,false,6,true,1584
180,k3_live,3,0,1,true,true,3,true,827
181,k3_live,3,0,1,false,false,5,true,1403
182,k3_live,3,0,1,false,false,6,true,1745
183,k3_live,3,0,1,false,false,3,true,837
184,k3_live,3,0,1,false,false,20,false,3717
185,k3_live,3,0,1,true,false,5,true,836
186,k3_live,3,0,1,false,false,6,true,1121
187,k3_live,3,0,1,false,false,3,true,522
188,k3_live,3,0,1,false,false,3,true,551
189,k3_live,3,0,1,true,true,3,true,560
190,k3_live,3,0,1,false,false,3,true,589
191,k3_live,3,0,1,false,false,7,true,1329
192,k3_live,3,0,1,true,true,3,true,550
193,k3_live,3,0,1,false,false,3,true,541
194,k3_live,3,0,1,false,false,3,true,551
195,k3_live,3,0,1,false,false,3,true,548
196,k3_live,3,0,1,false,false,18,true,3357
197,k3_live,3,0,1,true,false,5,true,917
198,k3_live,3,0,1,false,false,20,false,3644
199,k3_live,3,0,1,false,false,3,true,547
200,k3_live,3,0,1,false,false,3,true,534
201,k3_live,3,0,1,true,true,3,true,528
202,k3_live,3,0,1,false,false,3,true,533
203,k3_live,3,0,1,false,false,3,true,552
204,k3_live,3,0,1,true,true,3,true,584
205,k3_live,3,0,1,false,false,5,true,921
206,k3_live,3,0,1,false,false,5,true,1001
207,k3_live,3,0,1,false,false,3,true,591
208,k3_live,3,0,1,false,false,20,false,4015
209,k3_live,3,0,1,true,false,10,true,1989
210,k3_live,3,0,1,false,false,20,false,4116
211,k3_live,3,0,1,false,false,3,true,591
212,k3_live,3,0,1,false,false,3,true,580
213,k3_live,3,0,1,true,true,3,true,563
214,k3_live,3,0,1,false,false,5,true,986
215,k3_live,3,0,1,false,false,6,true,1239
216,k3_live,3,0,1,true,true,3,true,625
217,k3_live,3,0,1,false,false,5,true,1511
218,k3_live,3,0,1,false,false,10,true,2399
219,k3_live,3,0,1,false,false,3,true,1585
220,k3_live,3,0,1,false,false,15,true,3784
221,k3_live,3,0,1,true,false,11,true,2195
222,k3_live,3,0,1,false,false,20,false,4359
223,k3_live,3,0,1,false,false,3,true,660
224,k3_live,3,0,1,false,false,3,true,605
225,k3_live,3,0,1,true,true,3,true,612
226,k3_live,3,0,1,false,false,5,true,1059
227,k3_live,3,0,1,false,false,9,true,1667
228,k3_live,3,0,1,true,true,3,true,523
229,k3_live,3,0,1,false,false,6,true,1010
230,k3_live,3,0,1,false,false,11,true,2023
231,k3_live,3,0,1,false,false,3,true,551
232,k3_live,3,0,1,false,false,8,true,1413
233,k3_live,3,0,1,true,false,3,true,522
234,k3_live,3,0,1,false,false,19,true,3387
235,k3_live,3,0,1,false,false,3,true,552
236,k3_live,3,0,1,false,false,3,true,528
237,k3_live,3,0,1,true,true,3,true,591
238,k3_live,3,0,1,false,false,3,true,539
239,k3_live,3,0,1,false,false,5,true,1011
0,k5_live,5,0,1,true,true,5,true,1270
1,k5_live,5,0,1,false,false,8,true,1347
2,k5_live,5,0,1,false,false,7,true,1150
3,k5_live,5,0,1,false,false,5,true,817
4,k5_live,5,0,1,false,false,20,false,2901
5,k5_live,5,0,1,false,true,20,false,2737
6,k5_live,5,0,1,false,false,20,false,2891
7,k5_live,5,0,1,false,false,5,true,797
8,k5_live,5,0,1,false,false,5,true,793
9,k5_live,5,0,1,true,true,5,true,823
10,k5_live,5,0,1,false,false,12,true,1870
11,k5_live,5,0,1,false,false,9,true,1192
12,k5_live,5,0,1,true,true,5,true,683
13,k5_live,5,0,1,false,false,8,true,1029
14,k5_live,5,0,1,false,false,20,false,2646
15,k5_live,5,0,1,false,false,5,true,723
16,k5_live,5,0,1,false,false,20,false,2979
17,k5_live,5,0,1,true,true,8,true,1212
18,k5_live,5,0,1,false,false,9,true,1426
19,k5_live,5,0,1,false,false,5,true,819
20,k5_live,5,0,1,false,false,5,true,852
21,k5_live,5,0,1,true,true,5,true,864
22,k5_live,5,0,1,false,false,10,true,1618
23,k5_live,5,0,1,false,true,9,true,1423
24,k5_live,5,0,1,true,true,5,true,800
25,k5_live,5,0,1,false,false,9,true,1500
26,k5_live,5,0,1,false,false,12,true,2115
27,k5_live,5,0,1,false,false,5,true,889
28,k5_live,5,0,1,false,false,20,false,3796
29,k5_live,5,0,1,true,false,12,true,2035
30,k5_live,5,0,1,false,false,20,false,3217
31,k5_live,5,0,1,false,false,5,true,802
32,k5_live,5,0,1,false,false,5,true,829
33,k5_live,5,0,1,true,true,5,true,893
34,k5_live,5,0,1,false,false,7,true,1203
35,k5_live,5,0,1,false,true,9,true,1734
36,k5_live,5,0,1,true,true,5,true,969
37,k5_live,5,0,1,false,false,8,true,1365
38,k5_live,5,0,1,false,false,10,true,1789
39,k5_live,5,0,1,false,false,5,true,865
40,k5_live,5,0,1,false,false,20,false,3362
41,k5_live,5,0,1,true,true,8,true,1395
42,k5_live,5,0,1,false,false,20,false,3483
43,k5_live,5,0,1,false,false,5,true,819
44,k5_live,5,0,1,false,false,5,true,889
45,k5_live,5,0,1,true,true,5,true,892
46,k5_live,5,0,1,false,false,8,true,1347
47,k5_live,5,0,1,false,false,20,false,3785
48,k5_live,5,0,1,true,true,5,true,867
49,k5_live,5,0,1,false,false,9,true,1711
50,k5_live,5,0,1,false,false,14,true,2448
51,k5_live,5,0,1,false,false,5,true,940
52,k5_live,5,0,1,false,false,20,false,3638
53,k5_live,5,0,1,true,true,13,true,2335
54,k5_live,5,0,1,false,false,20,false,3485
55,k5_live,5,0,1,false,false,5,true,851
56,k5_live,5,0,1,false,false,5,true,999
57,k5_live,5,0,1,true,true,5,true,864
58,k5_live,5,0,1,false,false,5,true,902
59,k5_live,5,0,1,false,true,11,true,2160
60,k5_live,5,0,1,true,true,5,true,869
61,k5_live,5,0,1,false,false,11,true,1946
62,k5_live,5,0,1,false,false,19,true,3235
63,k5_live,5,0,1,false,false,5,true,857
64,k5_live,5,0,1,false,false,20,false,3251
65,k5_live,5,0,1,true,false,13,true,2083
66,k5_live,5,0,1,false,false,20,false,3331
67,k5_live,5,0,1,false,false,5,true,868
68,k5_live,5,0,1,false,false,5,true,838
69,k5_live,5,0,1,true,true,5,true,847
70,k5_live,5,0,1,false,false,5,true,880
71,k5_live,5,0,1,false,false,15,true,2589
72,k5_live,5,0,1,true,true,5,true,803
73,k5_live,5,0,1,false,false,11,true,1756
74,k5_live,5,0,1,false,false,18,true,2964
75,k5_live,5,0,1,false,false,5,true,830
76,k5_live,5,0,1,false,false,20,false,3325
77,k5_live,5,0,1,true,false,7,true,1164
78,k5_live,5,0,1,false,false,20,false,3174
79,k5_live,5,0,1,false,false,5,true,791
80,k5_live,5,0,1,false,false,5,true,808
81,k5_live,5,0,1,true,true,5,true,795
82,k5_live,5,0,1,false,false,11,true,1800
83,k5_live,5,0,1,false,false,20,false,3231
84,k5_live,5,0,1,true,true,5,true,798
85,k5_live,5,0,1,false,false,16,true,2525
86,k5_live,5,0,1,false,false,11,true,1799
87,k5_live,5,0,1,false,false,5,true,807
88,k5_live,5,0,1,false,false,16,true,2648
89,k5_live,5,0,1,false,false,20,false,3227
90,k5_live,5,0,1,false,false,20,false,3278
91,k5_live,5,0,1,false,false,5,true,778
92,k5_live,5,0,1,false,false,5,true,801
93,k5_live,5,0,1,true,true,5,true,790
94,k5_live,5,0,1,false,false,13,true,2093
95,k5_live,5,0,1,false,false,14,true,2234
96,k5_live,5,0,1,true,true,5,true,822
97,k5_live,5,0,1,false,false,5,true,821
98,k5_live,5,0,1,false,false,20,false,3281
99,k5_live,5,0,1,false,false,5,true,808
100,k5_live,5,0,1,false,false,20,false,2925
101,k5_live,5,0,1,false,false,20,false,2895
102,k5_live,5,0,1,false,false,20,false,2602
103,k5_live,5,0,1,false,false,5,true,789
104,k5_live,5,0,1,false,false,5,true,798
105,k5_live,5,0,1,true,true,5,true,787
106,k5_live,5,0,1,false,false,8,true,1274
107,k5_live,5,0,1,false,false,20,false,2976
108,k5_live,5,0,1,true,true,5,true,790
109,k5_live,5,0,1,false,false,15,true,2396
110,k5_live,5,0,1,false,false,9,true,1477
111,k5_live,5,0,1,false,false,5,true,788
112,k5_live,5,0,1,false,false,20,false,3205
113,k5_live,5,0,1,true,true,11,true,1726
114,k5_live,5,0,1,false,false,20,false,3143
115,k5_live,5,0,1,false,false,5,true,790
116,k5_live,5,0,1,false,false,5,true,791
117,k5_live,5,0,1,true,true,5,true,837
118,k5_live,5,0,1,false,false,7,true,1139
119,k5_live,5,0,1,false,false,16,true,2605
120,k5_live,5,0,1,true,true,5,true,774
121,k5_live,5,0,1,false,false,9,true,1403
122,k5_live,5,0,1,false,false,11,true,1793
123,k5_live,5,0,1,false,false,5,true,815
124,k5_live,5,0,1,false,false,16,true,2583
125,k5_live,5,0,1,true,false,19,true,3012
126,k5_live,5,0,1,false,false,20,false,3125
127,k5_live,5,0,1,false,false,5,true,791
128,k5_live,5,0,1,false,false,5,true,784
129,k5_live,5,0,1,true,true,5,true,812
130,k5_live,5,0,1,false,false,11,true,2028
131,k5_live,5,0,1,false,false,12,true,1854
132,k5_live,5,0,1,true,true,5,true,775
133,k5_live,5,0,1,false,false,20,false,3117
134,k5_live,5,0,1,false,false,14,true,2228
135,k5_live,5,0,1,false,false,5,true,798
136,k5_live,5,0,1,false,false,20,false,3201
137,k5_live,5,0,1,true,false,15,true,2466
138,k5_live,5,0,1,false,false,20,false,3211
139,k5_live,5,0,1,false,false,5,true,791
140,k5_live,5,0,1,false,false,5,true,784
141,k5_live,5,0,1,true,true,5,true,773
142,k5_live,5,0,1,false,false,11,true,1695
143,k5_live,5,0,1,false,false,19,true,2952
144,k5_live,5,0,1,true,true,5,true,787
145,k5_live,5,0,1,false,false,12,true,1890
146,k5_live,5,0,1,false,false,12,true,1881
147,k5_live,5,0,1,false,false,5,true,788
148,k5_live,5,0,1,false,false,20,false,3195
149,k5_live,5,0,1,false,false,20,false,3187
150,k5_live,5,0,1,false,false,20,false,3106
151,k5_live,5,0,1,false,false,5,true,839
152,k5_live,5,0,1,false,false,5,true,786
153,k5_live,5,0,1,true,true,5,true,779
154,k5_live,5,0,1,false,false,8,true,1254
155,k5_live,5,0,1,false,false,12,true,1893
156,k5_live,5,0,1,true,true,5,true,818
157,k5_live,5,0,1,false,false,5,true,781
158,k5_live,5,0,1,false,false,12,true,1931
159,k5_live,5,0,1,false,false,5,true,792
160,k5_live,5,0,1,false,false,20,false,3220
161,k5_live,5,0,1,true,true,9,true,1512
162,k5_live,5,0,1,false,false,20,false,3125
163,k5_live,5,0,1,false,false,5,true,777
164,k5_live,5,0,1,false,false,5,true,781
165,k5_live,5,0,1,true,true,5,true,781
166,k5_live,5,0,1,false,false,8,true,1300
167,k5_live,5,0,1,false,true,8,true,1289
168,k5_live,5,0,1,true,true,5,true,805
169,k5_live,5,0,1,false,false,10,true,1594
170,k5_live,5,0,1,false,false,9,true,1498
171,k5_live,5,0,1,false,false,5,true,777
172,k5_live,5,0,1,false,false,20,false,3083
173,k5_live,5,0,1,false,true,20,false,3162
174,k5_live,5,0,1,false,false,20,false,3067
175,k5_live,5,0,1,false,false,5,true,778
176,k5_live,5,0,1,false,false,5,true,776
177,k5_live,5,0,1,true,true,5,true,796
178,k5_live,5,0,1,false,false,11,true,1728
179,k5_live,5,0,1,false,false,5,true,823
180,k5_live,5,0,1,true,true,5,true,798
181,k5_live,5,0,1,false,false,5,true,799
182,k5_live,5,0,1,false,false,13,true,1946
183,k5_live,5,0,1,false,false,5,true,795
184,k5_live,5,0,1,false,false,20,false,2805
185,k5_live,5,0,1,true,false,9,true,1167
186,k5_live,5,0,1,false,false,20,false,2424
187,k5_live,5,0,1,false,false,5,true,615
188,k5_live,5,0,1,false,false,5,true,658
189,k5_live,5,0,1,true,true,5,true,609
190,k5_live,5,0,1,false,false,12,true,1554
191,k5_live,5,0,1,false,false,13,true,1842
192,k5_live,5,0,1,true,true,5,true,778
193,k5_live,5,0,1,false,false,10,true,1576
194,k5_live,5,0,1,false,false,5,true,826
195,k5_live,5,0,1,false,false,5,true,798
196,k5_live,5,0,1,false,false,20,false,2673
197,k5_live,5,0,1,false,true,20,false,2698
198,k5_live,5,0,1,false,false,16,true,2156
199,k5_live,5,0,1,false,false,5,true,787
200,k5_live,5,0,1,false,false,5,true,669
201,k5_live,5,0,1,true,true,5,true,709
202,k5_live,5,0,1,false,false,13,true,1554
203,k5_live,5,0,1,false,false,12,true,1490
204,k5_live,5,0,1,true,true,5,true,766
205,k5_live,5,0,1,false,false,15,true,2186
206,k5_live,5,0,1,false,false,16,true,2076
207,k5_live,5,0,1,false,false,5,true,746
208,k5_live,5,0,1,false,false,20,false,2773
209,k5_live,5,0,1,true,false,16,true,2182
210,k5_live,5,0,1,false,false,13,true,1549
211,k5_live,5,0,1,false,false,5,true,706
212,k5_live,5,0,1,false,false,5,true,802
213,k5_live,5,0,1,true,true,5,true,779
214,k5_live,5,0,1,false,false,8,true,1224
215,k5_live,5,0,1,false,false,7,true,1046
216,k5_live,5,0,1,true,true,5,true,758
217,k5_live,5,0,1,false,false,5,true,798
218,k5_live,5,0,1,false,false,11,true,1672
219,k5_live,5,0,1,false,false,5,true,754
220,k5_live,5,0,1,false,false,20,false,2822
221,k5_live,5,0,1,true,true,5,true,758
222,k5_live,5,0,1,false,false,12,true,1842
223,k5_live,5,0,1,false,false,5,true,768
224,k5_live,5,0,1,false,false,5,true,768
225,k5_live,5,0,1,true,true,5,true,756
226,k5_live,5,0,1,false,false,16,true,2475
227,k5_live,5,0,1,false,false,20,false,3027
228,k5_live,5,0,1,true,true,5,true,752
229,k5_live,5,0,1,false,false,5,true,745
230,k5_live,5,0,1,false,false,20,true,3098
231,k5_live,5,0,1,false,false,5,true,750
232,k5_live,5,0,1,false,false,20,false,2957
233,k5_live,5,0,1,false,false,20,false,2802
234,k5_live,5,0,1,false,false,8,true,1152
235,k5_live,5,0,1,false,false,5,true,784
236,k5_live,5,0,1,false,false,5,true,772
237,k5_live,5,0,1,true,true,5,true,786
238,k5_live,5,0,1,false,false,10,true,1520
239,k5_live,5,0,1,false,false,8,true,1210
0,k7_live,7,0,1,true,true,7,true,1072
1,k7_live,7,0,1,false,false,20,false,3092
2,k7_live,7,0,1,false,false,20,false,2800
3,k7_live,7,0,1,false,false,7,true,884
4,k7_live,7,0,1,false,false,20,false,2436
5,k7_live,7,0,1,true,false,20,true,2314
6,k7_live,7,0,1,false,false,20,false,2310
7,k7_live,7,0,1,false,false,7,true,812
8,k7_live,7,0,1,false,false,7,true,895
9,k7_live,7,0,1,true,true,7,true,990
10,k7_live,7,0,1,false,false,9,true,1360
11,k7_live,7,0,1,false,false,7,true,1012
12,k7_live,7,0,1,true,true,7,true,1081
13,k7_live,7,0,1,false,false,11,true,1569
14,k7_live,7,0,1,false,false,20,false,2726
15,k7_live,7,0,1,false,false,7,true,1053
16,k7_live,7,0,1,false,false,20,false,2708
17,k7_live,7,0,1,true,true,13,true,1610
18,k7_live,7,0,1,false,false,20,false,2407
19,k7_live,7,0,1,false,false,7,true,919
20,k7_live,7,0,1,false,false,7,true,1017
21,k7_live,7,0,1,true,true,7,true,1050
22,k7_live,7,0,1,false,false,13,true,1601
23,k7_live,7,0,1,false,false,20,false,2429
24,k7_live,7,0,1,true,true,7,true,1012
25,k7_live,7,0,1,false,false,14,true,1886
26,k7_live,7,0,1,false,false,20,false,2851
27,k7_live,7,0,1,false,false,7,true,1092
28,k7_live,7,0,1,false,false,20,false,2933
29,k7_live,7,0,1,false,true,20,false,3042
30,k7_live,7,0,1,false,false,20,false,3031
31,k7_live,7,0,1,false,false,7,true,1063
32,k7_live,7,0,1,false,false,7,true,1063
33,k7_live,7,0,1,true,true,7,true,1064
34,k7_live,7,0,1,false,false,15,true,2274
35,k7_live,7,0,1,false,false,20,false,3074
36,k7_live,7,0,1,true,true,7,true,1063
37,k7_live,7,0,1,false,false,9,true,1378
38,k7_live,7,0,1,false,false,20,true,3061
39,k7_live,7,0,1,false,false,7,true,1054
40,k7_live,7,0,1,false,false,20,false,3127
41,k7_live,7,0,1,false,false,20,false,3015
42,k7_live,7,0,1,false,false,20,false,3059
43,k7_live,7,0,1,false,false,7,true,1084
44,k7_live,7,0,1,false,false,7,true,1044
45,k7_live,7,0,1,true,true,7,true,1050
46,k7_live,7,0,1,false,false,14,true,2133
47,k7_live,7,0,1,false,false,20,false,3090
48,k7_live,7,0,1,true,true,7,true,1063
49,k7_live,7,0,1,false,false,20,false,3000
50,k7_live,7,0,1,false,false,20,false,3057
51,k7_live,7,0,1,false,false,7,true,1064
52,k7_live,7,0,1,false,false,20,false,3032
53,k7_live,7,0,1,false,false,20,false,2969
54,k7_live,7,0,1,false,false,20,false,2985
55,k7_live,7,0,1,false,false,7,true,1066
56,k7_live,7,0,1,false,false,7,true,1100
57,k7_live,7,0,1,true,true,7,true,1064
58,k7_live,7,0,1,false,false,10,true,1494
59,k7_live,7,0,1,false,false,12,true,1793
60,k7_live,7,0,1,true,true,7,true,1044
61,k7_live,7,0,1,false,false,20,false,2983
62,k7_live,7,0,1,false,false,20,false,3060
63,k7_live,7,0,1,false,false,7,true,1082
64,k7_live,7,0,1,false,false,20,false,3191
65,k7_live,7,0,1,false,true,20,false,3187
66,k7_live,7,0,1,false,false,20,false,3177
67,k7_live,7,0,1,false,false,7,true,1104
68,k7_live,7,0,1,false,false,7,true,1076
69,k7_live,7,0,1,true,true,7,true,1084
70,k7_live,7,0,1,false,false,20,false,3102
71,k7_live,7,0,1,false,true,11,true,1656
72,k7_live,7,0,1,true,true,7,true,1074
73,k7_live,7,0,1,false,false,9,true,1379
74,k7_live,7,0,1,false,false,20,false,3118
75,k7_live,7,0,1,false,false,7,true,1076
76,k7_live,7,0,1,false,false,20,false,3136
77,k7_live,7,0,1,false,false,20,false,3096
78,k7_live,7,0,1,false,false,20,false,2979
79,k7_live,7,0,1,false,false,7,true,1037
80,k7_live,7,0,1,false,false,7,true,1058
81,k7_live,7,0,1,true,true,7,true,1070
82,k7_live,7,0,1,false,false,10,true,1492
83,k7_live,7,0,1,false,true,20,false,2663
84,k7_live,7,0,1,true,true,7,true,999
85,k7_live,7,0,1,false,false,20,false,2669
86,k7_live,7,0,1,false,false,16,true,2061
87,k7_live,7,0,1,false,false,7,true,1009
88,k7_live,7,0,1,false,false,20,false,2648
89,k7_live,7,0,1,true,false,14,true,1832
90,k7_live,7,0,1,false,false,20,false,2379
91,k7_live,7,0,1,false,false,7,true,828
92,k7_live,7,0,1,false,false,7,true,860
93,k7_live,7,0,1,true,true,7,true,832
94,k7_live,7,0,1,false,false,7,true,846
95,k7_live,7,0,1,false,false,17,true,2453
96,k7_live,7,0,1,true,true,7,true,994
97,k7_live,7,0,1,false,false,18,true,2458
98,k7_live,7,0,1,false,false,11,true,1311
99,k7_live,7,0,1,false,false,7,true,847
100,k7_live,7,0,1,false,false,20,false,2425
101,k7_live,7,0,1,true,false,11,true,1443
102,k7_live,7,0,1,false,false,20,false,2648
103,k7_live,7,0,1,false,false,7,true,1023
104,k7_live,7,0,1,false,false,7,true,1067
105,k7_live,7,0,1,true,true,7,true,1080
106,k7_live,7,0,1,false,false,15,true,2052
107,k7_live,7,0,1,false,false,20,false,2659
108,k7_live,7,0,1,true,true,7,true,1047
109,k7_live,7,0,1,false,false,13,true,1852
110,k7_live,7,0,1,false,false,20,false,2569
111,k7_live,7,0,1,false,false,7,true,832
112,k7_live,7,0,1,false,false,20,false,2492
113,k7_live,7,0,1,true,false,14,true,1678
114,k7_live,7,0,1,false,false,20,false,2614
115,k7_live,7,0,1,false,false,7,true,1025
116,k7_live,7,0,1,false,false,7,true,1082
117,k7_live,7,0,1,true,true,7,true,1103
118,k7_live,7,0,1,false,false,20,false,2658
119,k7_live,7,0,1,false,true,7,true,845
120,k7_live,7,0,1,true,true,7,true,929
121,k7_live,7,0,1,false,false,7,true,938
122,k7_live,7,0,1,false,false,20,false,2804
123,k7_live,7,0,1,false,false,7,true,1043
124,k7_live,7,0,1,false,false,20,false,2828
125,k7_live,7,0,1,false,false,20,false,2667
126,k7_live,7,0,1,false,false,20,false,2688
127,k7_live,7,0,1,false,false,7,true,1012
128,k7_live,7,0,1,false,false,7,true,1066
129,k7_live,7,0,1,true,true,7,true,1112
130,k7_live,7,0,1,false,false,11,true,1637
131,k7_live,7,0,1,false,false,10,true,1480
132,k7_live,7,0,1,true,true,7,true,1062
133,k7_live,7,0,1,false,false,11,true,1657
134,k7_live,7,0,1,false,false,18,true,2886
135,k7_live,7,0,1,false,false,7,true,1139
136,k7_live,7,0,1,false,false,20,false,3186
137,k7_live,7,0,1,false,false,20,false,3249
138,k7_live,7,0,1,false,false,20,false,3261
139,k7_live,7,0,1,false,false,7,true,1107
140,k7_live,7,0,1,false,false,7,true,1077
141,k7_live,7,0,1,true,true,7,true,1091
142,k7_live,7,0,1,false,false,7,true,1101
143,k7_live,7,0,1,false,false,17,true,2664
144,k7_live,7,0,1,true,true,7,true,1056
145,k7_live,7,0,1,false,false,9,true,1367
146,k7_live,7,0,1,false,false,20,false,3150
147,k7_live,7,0,1,false,false,7,true,1066
148,k7_live,7,0,1,false,false,20,false,3167
149,k7_live,7,0,1,false,true,20,false,3120
150,k7_live,7,0,1,false,false,20,false,3110
151,k7_live,7,0,1,false,false,7,true,1063
152,k7_live,7,0,1,false,false,7,true,1090
153,k7_live,7,0,1,true,true,7,true,1052
154,k7_live,7,0,1,false,false,7,true,1052
155,k7_live,7,0,1,false,false,14,true,2099
156,k7_live,7,0,1,true,true,7,true,1087
157,k7_live,7,0,1,false,false,10,true,1517
158,k7_live,7,0,1,false,false,20,false,3022
159,k7_live,7,0,1,false,false,7,true,1068
160,k7_live,7,0,1,false,false,20,false,3125
161,k7_live,7,0,1,false,false,20,false,3076
162,k7_live,7,0,1,false,false,20,false,3226
163,k7_live,7,0,1,false,false,7,true,1111
164,k7_live,7,0,1,false,false,7,true,1075
165,k7_live,7,0,1,true,true,7,true,1099
166,k7_live,7,0,1,false,false,19,true,2968
167,k7_live,7,0,1,false,false,20,false,3077
168,k7_live,7,0,1,true,true,7,true,1107
169,k7_live,7,0,1,false,false,14,true,2144
170,k7_live,7,0,1,false,false,14,true,2223
171,k7_live,7,0,1,false,false,7,true,1075
172,k7_live,7,0,1,false,false,20,false,3159
173,k7_live,7,0,1,false,true,20,false,3170
174,k7_live,7,0,1,false,false,20,false,3135
175,k7_live,7,0,1,false,false,7,true,1073
176,k7_live,7,0,1,false,false,7,true,1110
177,k7_live,7,0,1,true,true,7,true,1087
178,k7_live,7,0,1,false,false,14,true,2162
179,k7_live,7,0,1,false,false,15,true,2294
180,k7_live,7,0,1,true,true,7,true,1056
181,k7_live,7,0,1,false,false,20,false,3094
182,k7_live,7,0,1,false,false,15,true,2381
183,k7_live,7,0,1,false,false,7,true,1119
184,k7_live,7,0,1,false,false,20,false,3319
185,k7_live,7,0,1,false,false,20,false,3199
186,k7_live,7,0,1,false,false,20,false,3189
187,k7_live,7,0,1,false,false,7,true,1098
188,k7_live,7,0,1,false,false,7,true,1117
189,k7_live,7,0,1,true,true,7,true,1120
190,k7_live,7,0,1,false,false,10,true,1613
191,k7_live,7,0,1,false,false,7,true,1106
192,k7_live,7,0,1,true,true,7,true,1093
193,k7_live,7,0,1,false,false,14,true,2161
194,k7_live,7,0,1,false,false,20,false,3293
195,k7_live,7,0,1,false,false,7,true,1128
196,k7_live,7,0,1,false,false,20,false,3282
197,k7_live,7,0,1,true,true,19,true,3063
198,k7_live,7,0,1,false,false,20,false,3307
199,k7_live,7,0,1,false,false,7,true,1161
200,k7_live,7,0,1,false,false,7,true,1106
201,k7_live,7,0,1,true,true,7,true,1114
202,k7_live,7,0,1,false,false,7,true,1164
203,k7_live,7,0,1,false,false,10,true,1570
204,k7_live,7,0,1,true,true,7,true,1121
205,k7_live,7,0,1,false,false,9,true,1508
206,k7_live,7,0,1,false,false,14,true,2262
207,k7_live,7,0,1,false,false,7,true,1102
208,k7_live,7,0,1,false,false,20,false,3262
209,k7_live,7,0,1,false,false,20,false,3292
210,k7_live,7,0,1,false,false,20,false,3273
211,k7_live,7,0,1,false,false,7,true,1154
212,k7_live,7,0,1,false,false,7,true,1136
213,k7_live,7,0,1,true,true,7,true,1171
214,k7_live,7,0,1,false,false,10,true,1610
215,k7_live,7,0,1,false,false,20,false,3363
216,k7_live,7,0,1,true,true,7,true,1120
217,k7_live,7,0,1,false,false,19,true,3124
218,k7_live,7,0,1,false,false,20,false,3395
219,k7_live,7,0,1,false,false,7,true,1114
220,k7_live,7,0,1,false,false,20,false,3328
