trial_id,config_id,k_margin,base_accuracy,steps,voting_correct,single_correct,total_samples,converged,elapsed_ms
10,decorr_openai_k3,3,0,1,true,true,3,true,7216
10,decorr_ensemble_k3,3,0,1,true,false,16,true,19793
11,decorr_ollama_k3,3,0,1,false,true,3,true,431
11,decorr_openai_k3,3,0,1,true,true,3,true,6797
11,decorr_ensemble_k3,3,0,1,true,true,10,true,11374
12,decorr_ollama_k3,3,0,1,true,true,3,true,436
12,decorr_openai_k3,3,0,1,true,true,3,true,6466
12,decorr_ensemble_k3,3,0,1,true,true,3,true,1863
13,decorr_ollama_k3,3,0,1,false,false,5,true,563
13,decorr_openai_k3,3,0,1,true,true,3,true,6813
13,decorr_ensemble_k3,3,0,1,false,false,20,false,19990
14,decorr_ollama_k3,3,0,1,false,false,15,true,1440
14,decorr_openai_k3,3,0,1,true,true,3,true,6205
14,decorr_ensemble_k3,3,0,1,true,false,7,true,12315
15,decorr_ollama_k3,3,0,1,false,false,3,true,415
15,decorr_openai_k3,3,0,1,true,true,3,true,6507
15,decorr_ensemble_k3,3,0,1,false,false,20,false,22119
16,decorr_ollama_k3,3,0,1,false,false,20,false,1936
16,decorr_openai_k3,3,0,1,true,true,3,true,7290
16,decorr_ensemble_k3,3,0,1,true,false,10,true,10227
17,decorr_ollama_k3,3,0,1,true,false,14,true,1364
17,decorr_openai_k3,3,0,1,true,true,3,true,9303
17,decorr_ensemble_k3,3,0,1,true,false,3,true,6587
18,decorr_ollama_k3,3,0,1,false,false,5,true,543
18,decorr_openai_k3,3,0,1,true,true,3,true,6596
18,decorr_ensemble_k3,3,0,1,true,false,11,true,11609
19,decorr_ollama_k3,3,0,1,false,false,3,true,420
19,decorr_openai_k3,3,0,1,true,true,3,true,7579
19,decorr_ensemble_k3,3,0,1,false,false,20,false,23463
20,decorr_ollama_k3,3,0,1,false,false,3,true,431
20,decorr_openai_k3,3,0,1,true,true,3,true,14229
20,decorr_ensemble_k3,3,0,1,false,false,20,false,18735
21,decorr_ollama_k3,3,0,1,true,true,3,true,423
21,decorr_openai_k3,3,0,1,true,true,3,true,7428
21,decorr_ensemble_k3,3,0,1,false,true,20,false,22754
22,decorr_ollama_k3,3,0,1,false,false,3,true,424
22,decorr_openai_k3,3,0,1,true,true,3,true,7785
22,decorr_ensemble_k3,3,0,1,false,false,20,false,23135
23,decorr_ollama_k3,3,0,1,false,false,9,true,936
23,decorr_openai_k3,3,0,1,true,true,3,true,6081
23,decorr_ensemble_k3,3,0,1,true,false,18,true,17235
